-0.4352338584785316|0.31578156046919026|-0.13397837696142134|-0.5092469320022466|0.09144700375754944|0.1223696044804844|-0.0034530950339113353|-0.20395642989057616|-0.2942578982025209|-0.0810357167927428|0.16289560219657317|0.5218425979653527|0.9189784788904914|0.3460524936775172|-0.3333204443017015|-0.5662191202301435|0.06566533306013952|-0.2929266622801512|0.3274276335080869|0.06107580937826995|-0.47313048043228656|0.7365992911790575|-0.33500665306268573|0.3912701017346859|0.48714950147016645|-0.18085086210821588|0.0020398968768298165|0.2789604597748354|-0.7779111237843173|0.40943182197599237|0.028236508539999927|0.16142505562083143|0.11021489464469522|0.3060077350666047|-0.58858243553612|-0.11917747560427783|0.18180189539760683|0.29372139347886683|0.3924694683768919|0.059860625844969984|-0.13526816265031852|-0.14917412185233395|-0.08713746275152481|-0.8609645152287596|-0.37954150026619815|0.49228783755738215|0.4032637795096107|-0.014165900261276093|-0.189867990305462|0.423396155501951|-0.289763389294281|-0.5359993902895401|-0.3385450889725966|0.6397666972154331|0.15237961068822858|-0.13386004885792868|0.8352783108066786|0.09835490571590744|0.43197521044577114|0.23581082221966398|-0.1604227781791553|-0.27893615090796964|-0.6382439220125332|-0.3725550083756288|0.16190385475515923|-0.11296115480634794|0.20769324694708857|0.14976137499247774|0.08138043507810838|-0.42330641954356507|-0.4096525899243668|-0.7737844817208216|-0.7391360939254007|-0.28137233521889304|-0.6444016650332833|-0.320160530715961|0.4687510682656837|-0.3652554654028758|-0.3098103112000129|-0.12010569219210876|-0.029880164969991685|0.6011775377657373|-0.3977780613028137|-0.36190240446989963|0.7934260724136705|-0.42296473131199464|-0.2649512359961598|0.03305587449329084|0.282913295889188|0.25054849626545317|-0.12881990602384366|-0.5300948213315501|0.027658796817732534|-0.28467142759462283|-0.2861016025689487|-0.43586425130733586|0.5905573767053923|-0.39437268690710614|-0.07492557765197666|-0.532941853458282|-0.08257171557959678|0.17084073670694944|-0.3612064174198406|-0.3353608162461227|-0.5677276646538005|-0.9325612101274031|-0.45260830106125105|-0.25481135699540747|0.204598947021252|0.028229386721177446|0.3600391598372925|-0.02320697362759272|-0.6611714620395375|-0.6988765355522252|0.23637733346354373|-0.07966772017110269|0.3386568032096984|0.09283841366395018|0.25438803313072345|0.20708867275276652|0.22502102865533935|-0.5993263157440262|-0.09438453818918074|-0.06555439184069287|-0.015824678413788262|0.8123900315830901|0.45663543835039966|-0.4945731477914881|0.26639649553686495|0.23897828325755388|-0.57246960220889|-0.48377333405124745|0.8017808973422074|-0.6714079721201333|-0.8166857000973724|-0.7995410722358699|0.42956246908903295|0.0493549277937223|0.36436606193423715|0.48400566283852076|-0.07821178172483248|-0.03231097629558044|-0.31923981643065447|-0.5801441390785974|0.5678963480899389|-0.013172587718872197|0.5942197337203814|-0.4045512410422415|0.01964990105460926|-0.4555664049029017|0.23676019737731843|-0.13038791155708812|0.6687892384748264|-0.0889180157590245|0.8444416064848106|-0.39049062084141695|-0.6972668438480898|0.6306329978115943|-0.23697029234790246|0.19636991405849158|-0.13640830728277242|0.6637584010849691|-0.0611780813675373|-0.8737267486462652|-0.47366303116667374|-0.03181340377480457|0.1874853919212015|-0.4499671250536784|0.3310777626551503|-0.20996923833561093|-0.2573784265333483|-0.48188349250164186|-0.7725543701067705|0.3508740919304738|-0.05918629958070032|-0.5630017289468595|-0.14529687836009497|0.011186663574484446|0.11607926803048768|-0.02475388796138439|-0.19055270040696082|-0.6163003268084516|-0.2221921861424953|0.08364338087891662|0.2779780025393319|-0.311143357692088|0.29267837547777376|-0.40875808345313536|-0.24708629299083482|0.08554226478073135|-0.1411641973552117|0.07422130940883684|-1.2030768738908666|-0.2637630376449498|-0.891017651182972|-0.7250733842311395|0.13482709223776987|0.42336372526879285|-0.3628168155543997|-0.32241965991450106|-0.4889240443750167|0.13257211300421556|-0.00969425492556153|0.24550845056681148|0.09660667073738949|-0.20330371624081645|-0.1176931219098516|0.08823114709306884|-0.6551212364289978|-0.036510020211945604|-0.38212274255721623|0.30491686464798506|-0.21066488595433752|-0.30365236407246865|-0.31551701674123345|-0.0071775293620915115|0.00457795576922751|-0.2684201044764255|0.4043329090787722|0.6244894155171639|0.46242210077556856|-0.34610973046211935|-0.2819699582062096|0.09975444734971814|-0.2472618172755662|-0.5208385911035305|-0.2702447514651004|-0.8110061624731881|-0.34977021989111495|-0.5401707667366784|0.3570402015655405|0.37060485708279256|-0.4729366037031898|-0.051850044203392454|-0.32370955630453|-0.3733338950847169|-0.5560650135849322|0.024657942849684034|-0.6025264433143602|-0.32194447797793|0.3614195905907368|0.1797975455585591|0.012259409099621976|0.5341708778859283|-0.4411340576308336|0.42721153616822927|0.0018580102359684603|-0.6466452858456049|0.6992996259228453|0.4123072766947068|-0.11782548284541575|0.6501683521368341|-0.29689046757681914|0.7199891815317413|-0.024719301741078975|-0.3277273012235141|-0.5581904558306857|0.20089611737072585|0.13213462411434526|-0.5383037150975735|0.627295992796185|0.12574938613074127|-0.4916075143094346|0.5085350808121673|-0.03627080102738045|-0.6747002960240174|0.24483316527209553|-0.7565199481266133|0.5007518763533487|-0.22773090253362485|-0.01807117320565252|-0.4470935509555536|0.8313612873296055|0.42507576644214473|-0.4645241882422816|-0.2694010867076625|-0.8164615669877978|-0.24678434444083136|0.12292645732753427|-0.21332985604737145|0.5336970496862226|0.03257264598626142|0.016627203192386752|-0.049602543388041154|0.031608336347457966|-0.5099244760541162|-0.44792485588033515|0.563404910590397|0.389077627163141|0.09436677492614443|-0.44972873109733014|0.40174794657884794|0.03985886917586365|-0.9510883939596357|-0.6486326587182543|0.15504942433963498|0.7612741146749876|0.6292187201161055|-0.28678948685466177|-0.38625388443893904|-0.03667464927400585|0.22281845545334678|-0.08974250615907087|-0.20751736135148247|-0.2415828317337484|0.38706591287625747|-0.26691692565282565|-0.5426964148378711|-0.10221943840592787|-0.20871783811887412|-0.13481792858021435|-0.19114314398729723|0.09207538614681443|-0.36304921870845563|0.8589814629332851|0.19465699122582003|-0.4820929139113058|-0.3478405461773354|0.26289255867768435|0.30193644169652745|-0.06785969269109815|0.019307646640239512|-0.4423672587381574|-0.6041468710296475|0.4342086682560603|-0.6899147932823076|-0.2694233006926847|-0.5983210604791387|0.058718482306822|-0.31270944864338934|-0.32159804543928217|-0.8316721845505667|0.24778905138751572|-0.2073089480924291|-0.04282788873812393|0.7429945139637417|0.6525299077099007|0.028655895494149236|-0.00869937715808966|-0.17440433616749232|0.2727399067042503|0.18445137107134754|-0.24237985823535277|-0.17137353225728202|0.07065436425981697|-0.14859435725059303|0.2360739364396632|-0.0031972140221236955|-0.7072945073561281|-0.6825605689898857|0.05009132619188725|0.05111241992954718|-0.8097882257817738|-0.14470521682142665|-0.7510086749512398|-0.292110210659144|0.4819343676355855|-0.29237967503252893|-0.04605514520809917|-0.4248493957872487|0.4244979915086369|-0.6471601657406201|0.22328552003674992|-0.08464715311827409|-0.029142756648174895|-0.7369160562809648|-0.026221055068291782|-0.18158735163637063|-0.227235290066681|-0.1565817161344588|-0.3048344880799446|-0.27492242132394795|0.03527081123279133|-0.28861932374848764|-0.09516202898119114|-0.38090340582677507|-0.19622261170711042|-0.5571178624222132|0.5150060240807229|-0.07420207917224678|-0.0035895809808232926|-0.3060009429352887|0.02156199577144327|-0.2530590207206246|-0.46183079370838864|0.1451529897119701|0.0650007872251982|-0.1984984766163994|-0.10627410325298572|-0.24914670206695672|0.6273755750290417|-0.16677446592394918|0.6450670155547141|-0.1864492603710609|-0.15579259846463336|0.20540342981969092|-0.5798101424097631|0.4721493807786369|-0.9230793616600759|0.04814461685564761|0.6390157189809189|0.6661892507665069|0.5373345411054614|-0.12787509443850437|0.6236200477402012|0.624193641893747|0.1254349292402106|0.21437306983381488|-0.7154123558077288|0.38334219465572084|0.3886241636003622|-0.5691752484065042|0.4216372069704809|0.32175543363978265|0.42915966223925994|-0.027990559857506786|0.608377368060514|0.3497950878907887|-0.1365282552113667|-0.3810395119672709|0.21000838186340565|0.3716508356636824|-0.005408654526712686|0.13574716587523591|-0.16803210740446076|-0.39561043363705894|0.19411507562994065|0.1526107737714739|-0.3700987529050903|-0.3282073013108041|0.7364906428844363|-0.13348194593086576|-0.00809283291758589|-0.705146522321425|0.5802950377153409|0.32989255735664047|-0.031003556354563422|0.4128691349304231|-0.08375914050381825|0.18998834643813245|-0.6686506729905399|-0.018128863069858253|0.5881074571897911|-0.9680284917035041|-0.16972013061175212|0.5003674859427026|0.61581566380992|-0.25533451994949763|0.779664433738158|0.062105103627494995|-0.03456898268817454|0.014338776941362541|0.2200487672786333|-0.4861712435783655|-0.9215400874217765|-0.4756167208171227|0.5119080297057755|-0.43948488077969783|0.8764586614775814|0.36393264849848983|0.457370105843232|0.45248981523780163|0.1800520885534943|-0.94502034490613|0.3853620557251032|-0.7184337388849144|0.012799423205564348|-0.5873584786058125|-0.0163628585501141|-0.11400074003979421|0.20047559610482177|-0.09482555186103794|-0.04774107523744556|0.04667405331489988|-0.11123702336821176|0.6887325581904824|-0.41335540054877307|-0.40112628133182227|0.6681658659706445|0.12711379227968364|-0.18724943176481837|-0.8078710197742842|-0.06213128648435434|-0.1075034979179357|0.03817435226829452|-0.15060557826045776|-0.882846213424921|0.07453158881494426|0.31228714350410436|0.6287658349676358|0.03885460112221617|-0.04529626854143887|0.7428370064038196|-0.647822858000114|0.0794982866123862|-0.2291030770430983|0.3453793869944578|-0.44868463997001196|-0.04569552425596235|-0.2178951566789988|0.34864101638687395|0.6363827019479955|-0.06026531292196302|-0.13652454120122995|-0.33041976303350884|0.3869338293529253|0.42838082404517364|-0.04488256341921426|-0.2942465601710935|0.43821870007443464|0.2765365061686821|-0.0885498170984555|-0.0749743371640518|-0.2520760846666541|0.3032243535445187|-0.015200145217715344|-0.8700958465968114|0.6331932974274511|0.34317279335385925|-0.06653599814425892|-0.0286496869469427|-0.7909185992300461|-0.32220862296613006|-0.8546823556030635|-0.6455263687107379|0.7238381687084693|-0.2444645511539066|-0.6133064811363651|0.13036085910858053|0.24216830490692784|0.3587274001455628|-0.6786844392509749|0.24176470092983704|-0.06404971531461248|0.3670924963521315|-0.17474024371864097|-0.31295394346008676|0.5106880719437933|0.1137601588929121|-1.030095676378793|-0.4585873011828757|0.15954445695054328|-0.5390555280231583|-0.6649588399423763|0.5265036819352802|0.07467737022476129|0.18896737500995472|-0.6994223207331653|0.030675585233538194|0.14192951233787443|0.691303494958573|-0.5639902117465482|0.5641050482627755|-0.2045492601517396|0.29182601029223454|-0.747583998386101|-0.21712275064227315|-0.32247627370087717|-0.08406754198947766|-0.05391892231052409|0.8601765935957044|0.5336711926528823|-0.370677691019776|0.13507000523008872|-0.1563857572434869|-0.27705446759929053|-0.32055360161959395|0.1409411427712171|-0.2835015154799494|-0.06268327846699809|-0.30477490948939073|-0.644671178220812|-0.8203095099455168|0.10989473441328523|-0.14576091183819395|-0.6860479921031422|0.47302956495037385|0.7563308535887071|-0.15123707196747915|0.7977137155360569|-0.41821373958147745|0.19946619413140643|-0.39575620032563197|0.6309152565821269|0.1788488894656811|-0.7781443537845325|0.5006274253281688|-0.33918011098459905|-0.19240052715886238|-0.3122937192349458|-0.2737920543160301|0.025633770549256724|-0.13585152725354102|-0.26639985284237605|0.0853059307519834|-0.7062626965233193|-0.7026334126034844|0.08078468263869548|-0.5822838208404545|-0.0038716618686655824|0.5771586030170189|0.1168103077656884|-0.5275535965303573|-0.37377889935890896|0.04164860975568227|-0.3634161107418279|0.17108323633208325|-0.1694072813345282|-0.1327871356854512|0.7675941824805976|-0.3462498647099955|0.31210367885856105|0.18975616010608523|0.6350506078771586|0.19982660507770067|0.08447456865426908|0.3745421421162757|0.11394324068900297|-0.3824040851934114|-0.239821948801495|-0.023564512326916948|-0.34625712425048005|-0.8841210045829175|0.8043901152980271|0.3118527185957328|-0.4021157170675318|-1.0299363552782432|0.1972304023475184|0.1522299042190752|-0.39512723655231463|-0.4129181320393769|-0.31171903064761464|0.4130624716595691|-0.4744584840516858|-0.12957944687354|0.11694872314547936|0.0391236644847075|-0.060174325678253315|0.032027868907574364|0.751341926638241|0.6224470321741903|0.4107565749577837|0.37058623309835736|0.3544958608649854|0.42405141831687154|-0.4967490927994508|-0.478814688204963|-0.07998269232550184|-0.38656039588009494|0.7612183174510918|-0.4504019875150961|-0.04085682942145624|0.15983376580450356|-0.31364359812307624|0.10874746930030627|-0.2020368709902247|-0.0007151652086578586|-0.12892565532371766|-0.1621502978317291|0.2580339245532186|0.27224938382842634|-0.6556690385264148|-0.6765200174628286|-0.4091888962516469|0.4724989523187413|-0.7776380900564517|-0.18631861368176006|0.32816904756894105|0.07805668236043051|-0.25116786653693923|-0.3490980578132562|-0.3349950810923785|0.2608682779207412|0.25316428377456723|-0.8245264337629152|0.5860151963458616|0.19381823864702882|-0.764398655067303|0.42634650213873426|0.6809719591839258|-0.3022274664625728|-0.43395672956078857|-0.6368816687197967|0.4625130335479636|0.4088933007781166|0.29223016037362337|-0.2969176487405655|0.0481791137128639|0.24965962803302896|0.4179661253701139|0.42281696040572603|-0.19300410157485562|0.9124484027938493|0.04019136922018765|-0.6089910635101449|-0.1916290935647188|0.05567706837764841|-0.13189024847762332|0.5211804619468019|0.45673540808792157|0.4532181583579459|-0.44785105309848994|-0.1439944261139169|-0.37202510710631376|0.027773434918966666|-0.5918455896036848|-0.003699009060819769|-0.4983779163211193|-0.9612019885973272|0.679391172328161|0.3698322050121454|-0.12835366107436708|-0.5729141419051467|-0.2099745163087429|-0.322796606658248|-0.4099066771952179|-0.6254969337602913|-0.27607180410390175|-0.13814022695078046|0.09014499815646582|-0.03571586975186106|-0.16971138530825355|-0.8188332615908155|0.6581457486708311|0.5461049957243117|-0.2514880691029806|-0.3902756254556755|-0.3579943033823584|0.35240681642390737|0.3749590332048882|0.1260435949384993|-0.07765259575928721|0.5445899379710593|-0.400325042518912|0.15239214032080994|0.3270114007892705|0.6980154800197902|-0.247817514484046|0.2452540360679013|0.2570400610103599|0.21882644079573932|-0.1055320669448275|0.3883157533036615|0.059965416807518296|-0.26581969179260756|-0.3326315904985667|0.2680058895539975|-0.47089149091341787|0.7170348331444162|0.39255811231492266|0.4280664982491429|-0.3508888662837759|-0.5604699965569578|-0.26397453311298646|0.24744987292812226|0.4263420338215079|0.8298307186524521|0.22545314452536286|-0.13613741478594674|-0.4128344352644733|-0.02983599215467478|0.2624497818564775|0.12463577129369163|0.6453916926851199|0.1080972010646486|0.4072290277444285|-0.4581625954806604|0.35437575298737545|-0.7088055010875292|-0.3509026385503934|0.18371246864955024|-0.01154143440951938|0.37873946846907125|-0.12308798121318631|0.6179490918899088|0.5822241345172812|-1.0699480706531488|-0.13881524717202479|-0.9616673641995542|0.6002059924004839|0.7888033499425389|-0.34384241183389785|0.3943362762102839|-0.051840376950224476|0.2252732256020823|-0.12149804535475817|-0.3581718775945809|0.13524354544171413|0.01695090994323009|-0.3195094575549041|-0.18965641059029004|-0.5312447268060847|-0.41241002612371636|0.011460664362628714|0.620327407458605|-0.019831195648114974|-0.37067775258953195|-0.25040490010164457|-0.3543509165058809|-0.023111384988689726|-0.1841480730480084|0.29329296440176467|0.5738791109845797|-0.18158834462687978|0.08424377523317902|0.5619956209786474|0.030418670984661778|0.07968087694252896|-0.08281474530869531|-0.5449102607817714|-0.007854244643123676|0.08390145626636736|0.7283826788323868|-0.5329179730549155|0.3559973505632603|-0.7263877917446656|0.545494908248137|-0.07006159577196622|-0.13911133149825247|0.3697006532844277|0.8854772738790504|-0.05877596531044749|0.565303364865148|-0.08575584224363897|-0.4401445563214812|-0.4004823173496317|-0.366226606209326|-0.16541067296586998|-0.25425695958680117|0.5359552274922802|-0.3427668832351569|0.3043493672881963|0.41571475605324903|-0.6654434066696728|0.5204545845394137|0.05782119940018893|0.38009907675340115|-0.29903364626726014|0.24841525039669943|0.5213124763967624|-0.28906955734092543|0.34597696372031483|0.3582571081239433|-0.09824534501553905|-0.7556140215038168|-0.4099318666721862|0.6386248055435085|0.16858964857068354|0.9397897676791211|-0.6710156804599046|-0.4371169753981783|0.35870914480425153|0.270025387273892|-0.8161291780689935|-0.7873540005792371|0.2606820703290844|-0.5228175745015111|0.7133646368423326|0.7633178176456217|-0.4294606119885782|-0.4979154344728687|0.286793385133956|0.24496516685795042|-0.532473808450844|0.683427145746819|0.25620474230835866|-0.48442317980263494|0.15130410476719647|0.21528499210137397|-0.20113674573655793|0.0005034271623651776|0.6440061541808739|-0.8756962188831299|0.37268435343469275|-0.17708819701364312|-0.2965480504328667|0.23915044270117308|0.8341239762801087|-0.6069316997319781|0.5393570042617515|0.46958467758512623|0.0021725648815885124|0.508289646739436|-0.5233657088677454|-0.010207487489686473|0.35754042623143634|0.43535985410352074|-0.13318573961066205|0.228746491382764|0.7897733039181578|-0.2050740869995895|-0.16699767404193994|0.45764806742672615|-0.416269930310439|-0.5773533676886764|0.07752718473133222|0.5031741053957778|-0.3628053718627736|-0.019895787047090496|-0.3396662214818099|0.09013000534983784|0.27816482481096827|0.33738683145527937|0.02344107669849882|0.23652491019734279|0.12866195339629838|0.328198278056178|0.02307351841395544|-0.0003066367933486358|-0.045102147078303984|-0.5427026840906356|0.009116565212610839|0.11377420927717363|0.1596442113893417|-0.17392431225378724|-0.1307926064558507|-0.07888224917929787|0.1891109262227851|0.888940691360556|-0.1577840055087858|-0.0191060275612423|-0.041643960459495394|-0.679156573426404|-0.19670067413000922|0.5317574434557727|-0.47217648203803686|0.48752503154927007|-0.16929834135653676|-0.057187171788182556|0.2124798766181668|-0.586300532367011|-0.38630797705229425|0.2497232114244703|-0.630276777758877|-0.0888645412605017|-0.6063764699234979|0.7513035351919268|0.18552213622329017|-0.4205667266534733|0.012042248461973215|0.39190362206402896|-0.18230517605772756|-0.28078841893035134|-0.45930210564185237|0.48057655656766907|-0.5977209193870203|0.2142948593554521|-0.14349635630951119|0.3080674641071648|0.17994920689900104|0.5950348527234545|0.836498705033873|-0.21075121967779875|0.010099202256025536|-0.35627958283051064|-0.7202207975311322|-0.16223353547270092|0.5353995175438683|0.06380710827143399|0.4808598345933419|0.3439083274662338|0.2645724248225455|0.19968005016009535|0.17303576588778577|0.10365230292731786|-0.1977998208550929|0.46764569061499384|-0.12234112873503661|-0.5930605148917376|-0.3090512235193653|0.7572000930825338|0.16875440921339546|-0.08374415645659306|-0.22509342434971183|-0.13884365991334335|-0.9835687262695095|-0.14400487717482846|0.19297509973820567|0.05749808518463695|-0.543511308598711|0.5656249374010939|-0.6974344126608779|-0.4478920854495435|-0.7772696917067624|0.4802618892549264|-0.08270952772248175|0.07456264840565607|0.16696637226771227|-0.169873637363799|-0.49324915929782087|-0.5475886823505097|-0.025930168048550306|0.05084041088179392|-0.280170415517496|0.10824900967088164|0.07616699802393576|0.6342202615710111|-0.6155074069829858|0.5887609919770911|0.22924131395201877|-0.786955995786112|0.10084585685689751|-0.11358542728381277|0.008730189735769056|0.07041916658799291|-0.7716691942308419|-0.9365346933106423|0.29981490471779726|-0.3916252836145334|-0.10261295989188471|0.24663688768973743|0.5397344118963228|-0.5688419423192637|-0.19753507723417196|-0.16020738984031024|0.438772730977362|-0.46160897051119987|0.12862478594933824|-0.6539109653883244|0.19359164623601063|0.5118737153493167|0.32413013763800513|-0.19609680278155753|-0.07778841619186419|0.7201939001862075|0.33259654437898867|0.01876071854145528|-0.1247502478843559|0.44863952754462266|0.19657406487791537|-0.1310148575098829|0.6140324584756561|0.1862406150306719|0.1984616162851038|0.7533603482968185|-0.23391512042824705|0.6227762852018367|0.7401408906473103|0.7485587917638916|-0.407048101337389|-0.4103279302495534|0.581505531864062|-0.5877415805854093|-0.49379648839055823|0.2622630646261035|-0.17811088764022598|-0.41948868580013343|0.42099667207933045|-0.02318907926910163|-0.22308034408101443|-0.34368044199431125|-0.1471565528330884|0.6932509695174667|-0.13068488976734075|-0.006474346452094354|0.16323717600056306|0.7709735668073388|0.26134641459886554|0.46060276122160493|-0.6428753442376749|0.1651047459612561|0.15701453204828497|-1.0199506807629681|-0.24278078653246693|-0.22049296269699561|-0.3945824606879562|-0.35092771924320443|-0.06288620268199718|-0.0030014462309164713|-0.2564921778639013|0.34071308676799594|0.128586188212918|-0.1328756467200597|-0.15478741784431438|-0.2188655588431888|0.4587317982281205|0.05755855929489151|-0.14616389353584003|-0.1846886694107779|-0.7499386190976841|0.6770992829696798|0.5990864014586211|-0.16779834770194266|0.3460933452498014|-0.06740039733997019|-0.2586641704550471|-0.32210446298273|-0.6911269861635879|-0.0450773716636276|-0.3643001872972025|-0.5181613425945831|-0.014933870497438717|-0.6564437904223056|-0.40926454238466836|-0.06630163284898918|-0.25759971565188633|0.15343115306080066|0.4743023235408096|0.7030813176011683|-0.824613781496639|-0.025656033223853486|0.8340681308391424|0.21452108886227428|0.0011177203651625556|-0.05708081547215271|0.5764365858300223|-0.004524734759801863|0.0332012850186334|0.46582896800981255|0.5338083699942241|0.3372588605557404|0.227028958982416|0.07418842956594873|0.5293732715034491|0.10113375044731135|-0.00742861327109734|0.3536878636973527|0.48257056292709055|0.4276767207515205|0.02004159186005805|-0.10748454930763493|0.7109588002602824|0.37342382985706546|0.2145112539121391|-0.18889808915840722|0.43303572352288744|-0.19377675233006952|0.1717230833002553|-0.5023475540617773|0.13414609348905993|0.6552373008419491|0.1782481458102586|-0.8277631955068792|-0.09512258438218923|-0.03218774110003664|-0.0849077452686452|-0.6485367566120532|0.11500824102318763|-0.30730363049469667|-0.7615885170420682|-0.1806006959979577|-0.372302260490054|-0.3313089112792734|0.3297758491191768|-0.18903870638270234|-0.10574928357967547|0.0664684278570761|-0.16799681596006075|0.4000904984907543|-0.27561957812167637|-0.18921846996665628|-0.7381487104517797|0.3164712425323226|-0.0606055712222513|0.4255005782967002|-0.3026165281285468|0.47682401687225373|0.5109825594296775|-0.8284297357685434|-0.411756661130827|0.37313220691392435|0.07946709342690128|0.042222077257088486|0.09836824676085387|-0.19889216509506713|-0.15556160216898685|-0.00864435506212169|-0.1109592383046557|-0.17169374745583021|0.654604519701488|0.2611024134424115|0.15559617284010052|0.036784960995756094|0.030534878831004003|0.45639929279685487|0.0706413285583409|-0.4970737188328642|-0.8454010185452708|-0.9044660247294429|-0.7245442983323443|-0.3659186570406583|-0.5474105352578692|0.22029628886526964|-0.5353196082738889|-0.5349939012810092|-0.003531335971705518|-0.3733757663482026|0.3703956100764778|0.11129287975706992|0.45873701525601485
